VideoID,Video_Sentiments_Score,Sentiments_List_ID,Sentiments_Abb
YqKMI05XHFk,15,"Educated (informed, enlightened, smart, savvy, intelligent)",educated
Y5Io2bdZP1A,15,"Educated (informed, enlightened, smart, savvy, intelligent)",educated
vxlUCIqbD8M,15,"Educated (informed, enlightened, smart, savvy, intelligent)",educated
6HNKqffU3Cc,15,"Educated (informed, enlightened, smart, savvy, intelligent)",educated
BEoqmJ_6DVE,15,"Educated (informed, enlightened, smart, savvy, intelligent)",educated
iQuTPEYg2ow,15,"Educated (informed, enlightened, smart, savvy, intelligent)",educated
E-MRp96TgbQ,15,"Educated (informed, enlightened, smart, savvy, intelligent)",educated
eFYH9kMHiIg,15,"Educated (informed, enlightened, smart, savvy, intelligent)",educated
yGVaArcV9BE,15,"Educated (informed, enlightened, smart, savvy, intelligent)",educated
dY1ecfWT3GQ,15,"Educated (informed, enlightened, smart, savvy, intelligent)",educated
_6n2tvHQHag,15,"Educated (informed, enlightened, smart, savvy, intelligent)",educated
zR_-YIPP49U,15,"Educated (informed, enlightened, smart, savvy, intelligent)",educated
DiZdqp85EfI,15,"Educated (informed, enlightened, smart, savvy, intelligent)",educated
KDuLZeVfYcg,15,"Educated (informed, enlightened, smart, savvy, intelligent)",educated
oWdZEJW1vWY,15,"Educated (informed, enlightened, smart, savvy, intelligent)",educated
faTF8wpZ4gA,15,"Educated (informed, enlightened, smart, savvy, intelligent)",educated
i0NloNxh4xE,15,"Educated (informed, enlightened, smart, savvy, intelligent)",educated
KnwxN24E2yY,15,"Educated (informed, enlightened, smart, savvy, intelligent)",educated
5I7VtzGcgtk,15,"Educated (informed, enlightened, smart, savvy, intelligent)",educated
98BIu9dpwHU,15,"Educated (informed, enlightened, smart, savvy, intelligent)",educated
-kVhurg5b9U,15,"Educated (informed, enlightened, smart, savvy, intelligent)",educated
yY7VmNv6ud8,15,"Educated (informed, enlightened, smart, savvy, intelligent)",educated
jZ6HPyhlChw,15,"Educated (informed, enlightened, smart, savvy, intelligent)",educated
fLCEd8xk1BE,15,"Educated (informed, enlightened, smart, savvy, intelligent)",educated
u_R5j1B_jOg,15,"Educated (informed, enlightened, smart, savvy, intelligent)",educated
hFYCjZvv8y4,14,"Eager (hungry, thirsty, passionate)",eager
3zQ1lFaQBVc,14,"Eager (hungry, thirsty, passionate)",eager
bCxiuuJVT-8,14,"Eager (hungry, thirsty, passionate)",eager
onPZIVemXKQ,14,"Eager (hungry, thirsty, passionate)",eager
ObdSno1uoQs,14,"Eager (hungry, thirsty, passionate)",eager
kfrZnIx2VFE,14,"Eager (hungry, thirsty, passionate)",eager
uHsLu6X1vys,14,"Eager (hungry, thirsty, passionate)",eager
KKbRAazkiWc,14,"Eager (hungry, thirsty, passionate)",eager
ILQq5hQhHYY,14,"Eager (hungry, thirsty, passionate)",eager
LwabxgoSGZY,14,"Eager (hungry, thirsty, passionate)",eager
QN_UqvcynYw,14,"Eager (hungry, thirsty, passionate)",eager
EQtwo0xPvK4,14,"Eager (hungry, thirsty, passionate)",eager
wFl4N4PXlkU,14,"Eager (hungry, thirsty, passionate)",eager
geMg2QxNml8,14,"Eager (hungry, thirsty, passionate)",eager
0B79RkBxSgU,14,"Eager (hungry, thirsty, passionate)",eager
rBey5TrvoDw,14,"Eager (hungry, thirsty, passionate)",eager
kZV01QAcl20,14,"Eager (hungry, thirsty, passionate)",eager
XbLZe1r0DJk,14,"Eager (hungry, thirsty, passionate)",eager
BqS_gtuGPGQ,14,"Eager (hungry, thirsty, passionate)",eager
e4SQT8epHOc,14,"Eager (hungry, thirsty, passionate)",eager
ThIrw_LpuRA,14,"Eager (hungry, thirsty, passionate)",eager
DJLDF6qZUX0,14,"Eager (hungry, thirsty, passionate)",eager
CXPgCq-EMk8,14,"Eager (hungry, thirsty, passionate)",eager
lVQsqs7xCb8,14,"Eager (hungry, thirsty, passionate)",eager
8VdG8eCxors,14,"Eager (hungry, thirsty, passionate)",eager
jPoM2o9kIBM,14,"Eager (hungry, thirsty, passionate)",eager
b3Z5pAZe0E8,14,"Eager (hungry, thirsty, passionate)",eager
1Dp0aCWbQSE,14,"Eager (hungry, thirsty, passionate)",eager
2vWY-da-6wo,14,"Eager (hungry, thirsty, passionate)",eager
VOv1IQCoBnQ,14,"Eager (hungry, thirsty, passionate)",eager
VPlxNhEc2lA,14,"Eager (hungry, thirsty, passionate)",eager
mGs4CjeJiJQ,14,"Eager (hungry, thirsty, passionate)",eager
HmRQvoMCfH4,14,"Eager (hungry, thirsty, passionate)",eager
rfTDkbIfMvA,14,"Eager (hungry, thirsty, passionate)",eager
1fqAvkpW5yY,14,"Eager (hungry, thirsty, passionate)",eager
Hs3Y5jQkuAk,14,"Eager (hungry, thirsty, passionate)",eager
TElqNU5ytVo,14,"Eager (hungry, thirsty, passionate)",eager
pQpQuGV_gMA,14,"Eager (hungry, thirsty, passionate)",eager
bGFyHV2vbwE,14,"Eager (hungry, thirsty, passionate)",eager
7WbKzWdhx1o,14,"Eager (hungry, thirsty, passionate)",eager
t9qdpPeqQfQ,14,"Eager (hungry, thirsty, passionate)",eager
14c5YOc0ZcU,14,"Eager (hungry, thirsty, passionate)",eager
1shK-j_u6LI,14,"Eager (hungry, thirsty, passionate)",eager
TCKVc-y3Uak,14,"Eager (hungry, thirsty, passionate)",eager
wVheMazNeM4,14,"Eager (hungry, thirsty, passionate)",eager
bRKqFFIw18w,14,"Eager (hungry, thirsty, passionate)",eager
MNjWQlr63i4,14,"Eager (hungry, thirsty, passionate)",eager
AU1iq9rqYJ0,14,"Eager (hungry, thirsty, passionate)",eager
MWDwZWCfp64,14,"Eager (hungry, thirsty, passionate)",eager
PzYKsLch4GM,14,"Eager (hungry, thirsty, passionate)",eager
9cLZQ_2ITLI,14,"Eager (hungry, thirsty, passionate)",eager
KJXzkUH72cY,14,"Eager (hungry, thirsty, passionate)",eager
82kYQ7j7X2s,14,"Eager (hungry, thirsty, passionate)",eager
6kkeGgRG-uE,14,"Eager (hungry, thirsty, passionate)",eager
B4kwU1kjOV0,14,"Eager (hungry, thirsty, passionate)",eager
TSRvY1kKebY,14,"Eager (hungry, thirsty, passionate)",eager
oJbdSseA0C8,14,"Eager (hungry, thirsty, passionate)",eager
Ar7Fj1LzFp8,14,"Eager (hungry, thirsty, passionate)",eager
jR7RYKPJBdo,14,"Eager (hungry, thirsty, passionate)",eager
7oWOTN4YyYc,14,"Eager (hungry, thirsty, passionate)",eager
aYNaRnZtYug,14,"Eager (hungry, thirsty, passionate)",eager
dI-xHMM8wXE,14,"Eager (hungry, thirsty, passionate)",eager
UVQIIyfUC-M,14,"Eager (hungry, thirsty, passionate)",eager
q1L60jfPgBM,14,"Eager (hungry, thirsty, passionate)",eager
MeF134YMoS0,14,"Eager (hungry, thirsty, passionate)",eager
yf39vt0MKug,14,"Eager (hungry, thirsty, passionate)",eager
IRsUvDENjcY,14,"Eager (hungry, thirsty, passionate)",eager
4dpMzSTI4UM,14,"Eager (hungry, thirsty, passionate)",eager
BemkXyTc81w,14,"Eager (hungry, thirsty, passionate)",eager
Z6JAg0zzI_A,14,"Eager (hungry, thirsty, passionate)",eager
5fq9iIxxA1s,14,"Eager (hungry, thirsty, passionate)",eager
fyxJwYV1a6s,14,"Eager (hungry, thirsty, passionate)",eager
5DjgnckVwYE,14,"Eager (hungry, thirsty, passionate)",eager
BqjKUubsohs,14,"Eager (hungry, thirsty, passionate)",eager
7MclW0Srs8g,14,"Eager (hungry, thirsty, passionate)",eager
n8E6kPJT0tU,14,"Eager (hungry, thirsty, passionate)",eager
XFsZ6BO4LU0,14,"Eager (hungry, thirsty, passionate)",eager
NSvnw3tvPSk,14,"Eager (hungry, thirsty, passionate)",eager
VjGU3I9degQ,14,"Eager (hungry, thirsty, passionate)",eager
RhY_pQm0wYM,14,"Eager (hungry, thirsty, passionate)",eager
S2nBBMbjS8w,14,"Eager (hungry, thirsty, passionate)",eager
hBVq3NElVTE,14,"Eager (hungry, thirsty, passionate)",eager
vTbG8OQcE1o,14,"Eager (hungry, thirsty, passionate)",eager
2jaOd1v1B0Q,14,"Eager (hungry, thirsty, passionate)",eager
wq25qD44hC0,14,"Eager (hungry, thirsty, passionate)",eager
eW_0aYguJ_E,14,"Eager (hungry, thirsty, passionate)",eager
7ZOKDqjqbX0,14,"Eager (hungry, thirsty, passionate)",eager
sOjOznUVlKs,14,"Eager (hungry, thirsty, passionate)",eager
7X2m2WueNcU,14,"Eager (hungry, thirsty, passionate)",eager
ivLmx6ixRRc,14,"Eager (hungry, thirsty, passionate)",eager
DujoTffyUvI,14,"Eager (hungry, thirsty, passionate)",eager
eyzWlMZ1Y54,14,"Eager (hungry, thirsty, passionate)",eager
iyNQr8k622c,14,"Eager (hungry, thirsty, passionate)",eager
dgTrzCMFg9c,14,"Eager (hungry, thirsty, passionate)",eager
O3ax2tmczi8,14,"Eager (hungry, thirsty, passionate)",eager
lnuCDXMoZd4,14,"Eager (hungry, thirsty, passionate)",eager
-7rgfoEEFmk,14,"Eager (hungry, thirsty, passionate)",eager
Ak4hpFbIbfo,14,"Eager (hungry, thirsty, passionate)",eager
0xyNNlU4ct8,14,"Eager (hungry, thirsty, passionate)",eager
VMjRSnokms8,14,"Eager (hungry, thirsty, passionate)",eager
NTYtw7NDm9o,14,"Eager (hungry, thirsty, passionate)",eager
_UKLncvGxQ8,14,"Eager (hungry, thirsty, passionate)",eager
dZmuTGFusIs,14,"Eager (hungry, thirsty, passionate)",eager
yKY2O4KFmMU,14,"Eager (hungry, thirsty, passionate)",eager
WpByXzdMQfk,14,"Eager (hungry, thirsty, passionate)",eager
UDTZCgsZGeA,14,"Eager (hungry, thirsty, passionate)",eager
BbdfppY2ldQ,14,"Eager (hungry, thirsty, passionate)",eager
d8E2pHgxnsU,14,"Eager (hungry, thirsty, passionate)",eager
PqyiFtLnKkc,14,"Eager (hungry, thirsty, passionate)",eager
ojqMGlqYHPg,14,"Eager (hungry, thirsty, passionate)",eager
en4muUSIRT4,14,"Eager (hungry, thirsty, passionate)",eager
0eN9KP6lOZs,14,"Eager (hungry, thirsty, passionate)",eager
QCk54X1xYVg,14,"Eager (hungry, thirsty, passionate)",eager
377kVIgBOJQ,14,"Eager (hungry, thirsty, passionate)",eager
X1Uj9SPvSaQ,14,"Eager (hungry, thirsty, passionate)",eager
Hs6AebdPhSU,14,"Eager (hungry, thirsty, passionate)",eager
xm4RaDWsRgE,14,"Eager (hungry, thirsty, passionate)",eager
kjBGSC1ond8,14,"Eager (hungry, thirsty, passionate)",eager
_Gpx07V3GFM,14,"Eager (hungry, thirsty, passionate)",eager
t4Xt_XS9BJA,14,"Eager (hungry, thirsty, passionate)",eager
I886RBjiODg,14,"Eager (hungry, thirsty, passionate)",eager
b6EBK0ujV3o,14,"Eager (hungry, thirsty, passionate)",eager
Yh0V68c1ybw,14,"Eager (hungry, thirsty, passionate)",eager
EPOcxNMzNhc,14,"Eager (hungry, thirsty, passionate)",eager
hHxE2wdegms,14,"Eager (hungry, thirsty, passionate)",eager
n-XABtUQFNw,14,"Eager (hungry, thirsty, passionate)",eager
womx9GYLVD0,14,"Eager (hungry, thirsty, passionate)",eager
8795zWhHjJs,14,"Eager (hungry, thirsty, passionate)",eager
8sjUcp0UQI0,14,"Eager (hungry, thirsty, passionate)",eager
RxqXF9ePllU,14,"Eager (hungry, thirsty, passionate)",eager
C6d4o6hxZOY,14,"Eager (hungry, thirsty, passionate)",eager
A01uRcmyuWc,14,"Eager (hungry, thirsty, passionate)",eager
sXlmF3eI9R0,14,"Eager (hungry, thirsty, passionate)",eager
P1T_Kk0cWLk,14,"Eager (hungry, thirsty, passionate)",eager
-AmKP9VE2Ms,14,"Eager (hungry, thirsty, passionate)",eager
HyRMsv3aEkM,14,"Eager (hungry, thirsty, passionate)",eager
v8DZc2PUUq0,14,"Eager (hungry, thirsty, passionate)",eager
ROmhkfzXNko,14,"Eager (hungry, thirsty, passionate)",eager
MhWRyh6ymiM,14,"Eager (hungry, thirsty, passionate)",eager
mQDit9-z1Xw,14,"Eager (hungry, thirsty, passionate)",eager
OsN3-29ijIQ,14,"Eager (hungry, thirsty, passionate)",eager
D4jc9xxikuE,14,"Eager (hungry, thirsty, passionate)",eager
rPf0CCG9mTQ,14,"Eager (hungry, thirsty, passionate)",eager
VEmQEFCBp2c,14,"Eager (hungry, thirsty, passionate)",eager
1bRja3o3Sro,14,"Eager (hungry, thirsty, passionate)",eager
7DZao4kN73M,14,"Eager (hungry, thirsty, passionate)",eager
6AOvnPY_d-U,14,"Eager (hungry, thirsty, passionate)",eager
vQYStgWhejA,14,"Eager (hungry, thirsty, passionate)",eager
B0raS3U4RK0,14,"Eager (hungry, thirsty, passionate)",eager
6uFQAqwbwSg,14,"Eager (hungry, thirsty, passionate)",eager
Plh9sAFEZJw,14,"Eager (hungry, thirsty, passionate)",eager
OqiJOPXpksc,14,"Eager (hungry, thirsty, passionate)",eager
2yO4-Oh-JP4,14,"Eager (hungry, thirsty, passionate)",eager
kxTo6d34mUM,14,"Eager (hungry, thirsty, passionate)",eager
3iOO3uerUJY,14,"Eager (hungry, thirsty, passionate)",eager
vn6E0boDX3g,14,"Eager (hungry, thirsty, passionate)",eager
2wNW481Y39A,14,"Eager (hungry, thirsty, passionate)",eager
WfV45T0PXQA,14,"Eager (hungry, thirsty, passionate)",eager
O2vBJt1iG60,14,"Eager (hungry, thirsty, passionate)",eager
CzcxM6u7ey0,14,"Eager (hungry, thirsty, passionate)",eager
wiixrRgysks,14,"Eager (hungry, thirsty, passionate)",eager
i7mmXeRvgLo,14,"Eager (hungry, thirsty, passionate)",eager
prqaLhnNYIo,14,"Eager (hungry, thirsty, passionate)",eager
ib-Qiyklq-Q,14,"Eager (hungry, thirsty, passionate)",eager
faAZo970RA4,14,"Eager (hungry, thirsty, passionate)",eager
xYA7AnVwejo,14,"Eager (hungry, thirsty, passionate)",eager
Sfy8UYRhmpA,14,"Eager (hungry, thirsty, passionate)",eager
ENp3y6Sk8pk,14,"Eager (hungry, thirsty, passionate)",eager
1krJqn3smbI,14,"Eager (hungry, thirsty, passionate)",eager
6FSOKnW9BLI,14,"Eager (hungry, thirsty, passionate)",eager
Wwza_J8qCU8,14,"Eager (hungry, thirsty, passionate)",eager
bp67DsgTqSA,14,"Eager (hungry, thirsty, passionate)",eager
ut5qa3B9GEk,14,"Eager (hungry, thirsty, passionate)",eager
4IaDS9MpzH0,14,"Eager (hungry, thirsty, passionate)",eager
LQqyDj7RX6Y,14,"Eager (hungry, thirsty, passionate)",eager
nlpZRK2Yfd0,14,"Eager (hungry, thirsty, passionate)",eager
C39GKOf9clo,14,"Eager (hungry, thirsty, passionate)",eager
3zCtPnz-Bxk,14,"Eager (hungry, thirsty, passionate)",eager
EkcRPhF2gO0,14,"Eager (hungry, thirsty, passionate)",eager
uww_MqZD1Tw,14,"Eager (hungry, thirsty, passionate)",eager
w0YjO1zVHgY,14,"Eager (hungry, thirsty, passionate)",eager
3wdaADBIoH8,14,"Eager (hungry, thirsty, passionate)",eager
3LB9sKseRGg,14,"Eager (hungry, thirsty, passionate)",eager
I6COwgigJ-g,14,"Eager (hungry, thirsty, passionate)",eager
DdD89s1Xjtw,14,"Eager (hungry, thirsty, passionate)",eager
D0cyg74awpI,14,"Eager (hungry, thirsty, passionate)",eager
VoP0tAvHcGY,14,"Eager (hungry, thirsty, passionate)",eager
gbDtpeS0iaU,14,"Eager (hungry, thirsty, passionate)",eager
uDBJ2ktSZpI,14,"Eager (hungry, thirsty, passionate)",eager
Jv5StAv77Dg,14,"Eager (hungry, thirsty, passionate)",eager
Avez0XmOkNY,14,"Eager (hungry, thirsty, passionate)",eager
7iCXk67TIB0,14,"Eager (hungry, thirsty, passionate)",eager
elDrMzkUbHQ,14,"Eager (hungry, thirsty, passionate)",eager
bqeGxMgVOHI,14,"Eager (hungry, thirsty, passionate)",eager
hQokYC2-b2A,14,"Eager (hungry, thirsty, passionate)",eager
Yh0nkoJgDM8,14,"Eager (hungry, thirsty, passionate)",eager
KJegaxpGBQ0,14,"Eager (hungry, thirsty, passionate)",eager
W-2MXzendwA,14,"Eager (hungry, thirsty, passionate)",eager
tTJDZ4Fl4sg,14,"Eager (hungry, thirsty, passionate)",eager
KfUCkewOiBQ,14,"Eager (hungry, thirsty, passionate)",eager
6-BPFPwv8RQ,14,"Eager (hungry, thirsty, passionate)",eager
iLsDZjIH7sE,14,"Eager (hungry, thirsty, passionate)",eager
JWMM7HPeTHQ,14,"Eager (hungry, thirsty, passionate)",eager
vAO47Lz9kxQ,14,"Eager (hungry, thirsty, passionate)",eager
dn7u5XvupSU,14,"Eager (hungry, thirsty, passionate)",eager
_ZILy1qRZTU,14,"Eager (hungry, thirsty, passionate)",eager
b3F-20ld720,14,"Eager (hungry, thirsty, passionate)",eager
zAGRVQG2dyc,14,"Eager (hungry, thirsty, passionate)",eager
OufDn0KKAH0,14,"Eager (hungry, thirsty, passionate)",eager
4Krky4i6Xk8,14,"Eager (hungry, thirsty, passionate)",eager
P8LARnyyJKI,14,"Eager (hungry, thirsty, passionate)",eager
QKt7A_wsq_8,14,"Eager (hungry, thirsty, passionate)",eager
9y5CFRb0FyA,14,"Eager (hungry, thirsty, passionate)",eager
a2E5J157hEo,14,"Eager (hungry, thirsty, passionate)",eager
pieK7b4KLL4,14,"Eager (hungry, thirsty, passionate)",eager
e0vyx9sa99E,14,"Eager (hungry, thirsty, passionate)",eager
c6PPa6sg20E,14,"Eager (hungry, thirsty, passionate)",eager
JYu3LjgnT9s,14,"Eager (hungry, thirsty, passionate)",eager
7GKuZu9xkj0,10,"Confident (assured, strong, healthy)",confident
vJGh-7EKXhE,10,"Confident (assured, strong, healthy)",confident
C7WeZbRbxwg,10,"Confident (assured, strong, healthy)",confident
Xh9jAD1ofm4,10,"Confident (assured, strong, healthy)",confident
rCzpKNwZAYo,10,"Confident (assured, strong, healthy)",confident
glPUjj0HIvw,10,"Confident (assured, strong, healthy)",confident
UTGaYkbvse0,10,"Confident (assured, strong, healthy)",confident
Nkk7SYkUbLQ,10,"Confident (assured, strong, healthy)",confident
_F0XLsyU1rY,10,"Confident (assured, strong, healthy)",confident
excxIZ4wUvg,10,"Confident (assured, strong, healthy)",confident
dX9GTUMh490,10,"Confident (assured, strong, healthy)",confident
SswMzUWOiJg,10,"Confident (assured, strong, healthy)",confident
6XRXBrcdtWg,10,"Confident (assured, strong, healthy)",confident
AmjUGJwu810,10,"Confident (assured, strong, healthy)",confident
R98sgmllCEg,10,"Confident (assured, strong, healthy)",confident
jsP0W7-tEOc,10,"Confident (assured, strong, healthy)",confident
bK4ks_2CxxU,10,"Confident (assured, strong, healthy)",confident
hInnyzLGS2I,10,"Confident (assured, strong, healthy)",confident
QeVy6TnjKZg,10,"Confident (assured, strong, healthy)",confident
JvjmH9w8_GU,10,"Confident (assured, strong, healthy)",confident
cLTgxDkJRN0,10,"Confident (assured, strong, healthy)",confident
sAhHHpzXOI8,10,"Confident (assured, strong, healthy)",confident
ThgaRoMvgXs,10,"Confident (assured, strong, healthy)",confident
TnBHGpp0pVU,10,"Confident (assured, strong, healthy)",confident
DxDsx8HfXEk,10,"Confident (assured, strong, healthy)",confident
KTJ7BPvw-Co,10,"Confident (assured, strong, healthy)",confident
bHwLgwBd6k0,10,"Confident (assured, strong, healthy)",confident
SxAqnB0NbEI,10,"Confident (assured, strong, healthy)",confident
VMxyZQfMmM4,10,"Confident (assured, strong, healthy)",confident
dWspEgdrUdM,10,"Confident (assured, strong, healthy)",confident
TKL_cn8vhjo,10,"Confident (assured, strong, healthy)",confident
5U9I7QrpSkk,10,"Confident (assured, strong, healthy)",confident
Ei6JvK0W60I,10,"Confident (assured, strong, healthy)",confident
nVa4mlFZEmM,10,"Confident (assured, strong, healthy)",confident
M2IpET_ydUg,10,"Confident (assured, strong, healthy)",confident
Bw0KIjIfprU,10,"Confident (assured, strong, healthy)",confident
m82OKNwOeaU,10,"Confident (assured, strong, healthy)",confident
LnoumTpLMfk,10,"Confident (assured, strong, healthy)",confident
dXJ8AzlsX8w,10,"Confident (assured, strong, healthy)",confident
M5A2a56ALMc,10,"Confident (assured, strong, healthy)",confident
CUCC8D0Pq_o,10,"Confident (assured, strong, healthy)",confident
MTUyMzR6ucQ,10,"Confident (assured, strong, healthy)",confident
-UGQp9pfU_Q,10,"Confident (assured, strong, healthy)",confident
1dF9t_xQGks,10,"Confident (assured, strong, healthy)",confident
FT7lLnd_DYE,10,"Confident (assured, strong, healthy)",confident
lCg7cL8PFKY,10,"Confident (assured, strong, healthy)",confident
QZVAX69ujEU,10,"Confident (assured, strong, healthy)",confident
wT4DR_ae_4o,10,"Confident (assured, strong, healthy)",confident
Gn18qz-iVJI,10,"Confident (assured, strong, healthy)",confident
wTfBWIJ8xQo,12,"Creative (inventive, productive)",creative
b-CJNGx_Q0A,12,"Creative (inventive, productive)",creative
7Cqz-S8Phv8,12,"Creative (inventive, productive)",creative
F6CGI3XkAiQ,12,"Creative (inventive, productive)",creative
p7pINSytVSc,12,"Creative (inventive, productive)",creative
yjppalDAvOM,12,"Creative (inventive, productive)",creative
AtUBeFiWi8Q,12,"Creative (inventive, productive)",creative
aw0OZ7wZm6U,12,"Creative (inventive, productive)",creative
kfzqUsGMHE0,12,"Creative (inventive, productive)",creative
t_HrcY8AWhg,12,"Creative (inventive, productive)",creative
FVsgso273EE,12,"Creative (inventive, productive)",creative
0G7g9lw20l4,12,"Creative (inventive, productive)",creative
eikcKu89fDs,12,"Creative (inventive, productive)",creative
xtz2mdX0aEE,12,"Creative (inventive, productive)",creative
NhsEmtSd8Mc,12,"Creative (inventive, productive)",creative
XvcdllFeFBY,12,"Creative (inventive, productive)",creative
Clu36dt2y88,12,"Creative (inventive, productive)",creative
q5Mjz1RTfkU,12,"Creative (inventive, productive)",creative
tz25tcFSusc,12,"Creative (inventive, productive)",creative
FxZ_Z-_j71I,12,"Creative (inventive, productive)",creative
LJ2iH57Fs3M,12,"Creative (inventive, productive)",creative
FyVjesaMg1E,12,"Creative (inventive, productive)",creative
iTXN9uCd0mw,12,"Creative (inventive, productive)",creative
_HckRLrBXQM,12,"Creative (inventive, productive)",creative
RLsXfrDwf9Y,12,"Creative (inventive, productive)",creative
tzY7qQFij_M,12,"Creative (inventive, productive)",creative
nVtWGS1bAtU,12,"Creative (inventive, productive)",creative
k6SVsf0k2i0,12,"Creative (inventive, productive)",creative
350tD8E7htM,12,"Creative (inventive, productive)",creative
G2ZqvClReZQ,12,"Creative (inventive, productive)",creative
y5LAwk4cVjU,12,"Creative (inventive, productive)",creative
v8J1y8o3TRg,12,"Creative (inventive, productive)",creative
84lAxh2AfE8,12,"Creative (inventive, productive)",creative
dSi0fJq0wKI,12,"Creative (inventive, productive)",creative
TULVRlpsNWo,12,"Creative (inventive, productive)",creative
PD8p6KzcL2w,12,"Creative (inventive, productive)",creative
-g8vTq06KUI,12,"Creative (inventive, productive)",creative
ryaGZETR97s,12,"Creative (inventive, productive)",creative
pwh1INne97Q,12,"Creative (inventive, productive)",creative
6uLBrg6ai0c,12,"Creative (inventive, productive)",creative
AZMSAzZ76EU,12,"Creative (inventive, productive)",creative
iMfTHHLbj5g,12,"Creative (inventive, productive)",creative
dpzu3HM2CIo,12,"Creative (inventive, productive)",creative
aTi6i0FZCfI,12,"Creative (inventive, productive)",creative
P_o1_li9FCI,12,"Creative (inventive, productive)",creative
z2q7y50zxNU,12,"Creative (inventive, productive)",creative
fMxb-f3uTis,12,"Creative (inventive, productive)",creative
BRMQ08cG4Xg,12,"Creative (inventive, productive)",creative
XjfH8wJ0zqM,12,"Creative (inventive, productive)",creative
Tt4odad9p8c,12,"Creative (inventive, productive)",creative
fsE0g-8CDQo,12,"Creative (inventive, productive)",creative
py5J2ucsK9Q,12,"Creative (inventive, productive)",creative
v3nD2ySQugQ,12,"Creative (inventive, productive)",creative
wuzlcAKPoDg,12,"Creative (inventive, productive)",creative
ZJXRdce_INo,12,"Creative (inventive, productive)",creative
LSZPNwZex9s,12,"Creative (inventive, productive)",creative
awq90APEVgw,12,"Creative (inventive, productive)",creative
2gHeBVyqJRo,12,"Creative (inventive, productive)",creative
m064aD_kH40,12,"Creative (inventive, productive)",creative
-XidtaAetyQ,25,"Persuaded (impressed, enchanted, immersed)",persuaded
biEjueDCnqM,25,"Persuaded (impressed, enchanted, immersed)",persuaded
mh6vHoyBs58,25,"Persuaded (impressed, enchanted, immersed)",persuaded
5ecTR_nQzkg,25,"Persuaded (impressed, enchanted, immersed)",persuaded
5u95Zc7AbDM,25,"Persuaded (impressed, enchanted, immersed)",persuaded
jlLJR4xj9p0,25,"Persuaded (impressed, enchanted, immersed)",persuaded
-2L1zQkJ8UA,25,"Persuaded (impressed, enchanted, immersed)",persuaded
qO2AXQXyb-E,25,"Persuaded (impressed, enchanted, immersed)",persuaded
TYWMe7cTsRs,25,"Persuaded (impressed, enchanted, immersed)",persuaded
CJERLygAda0,25,"Persuaded (impressed, enchanted, immersed)",persuaded
znGQlB_e9KA,25,"Persuaded (impressed, enchanted, immersed)",persuaded
A5Rnnwk9jOA,25,"Persuaded (impressed, enchanted, immersed)",persuaded
Y7Q4uJ80fAY,25,"Persuaded (impressed, enchanted, immersed)",persuaded
D1leFabPbPw,25,"Persuaded (impressed, enchanted, immersed)",persuaded
Ml54UuAoLSo,25,"Persuaded (impressed, enchanted, immersed)",persuaded
U5NMrprbsvY,25,"Persuaded (impressed, enchanted, immersed)",persuaded
40qofTTQJDU,25,"Persuaded (impressed, enchanted, immersed)",persuaded
pg3zKfI-wqw,25,"Persuaded (impressed, enchanted, immersed)",persuaded
YydYJoz36UU,25,"Persuaded (impressed, enchanted, immersed)",persuaded
yRmiC-Y-b6g,25,"Persuaded (impressed, enchanted, immersed)",persuaded
QweNsLesMrM,25,"Persuaded (impressed, enchanted, immersed)",persuaded
a3NQ7CA-8JY,25,"Persuaded (impressed, enchanted, immersed)",persuaded
E_9N4hLL1lg,25,"Persuaded (impressed, enchanted, immersed)",persuaded
u6Rhcv0APng,25,"Persuaded (impressed, enchanted, immersed)",persuaded
9kc6UYdC5nY,25,"Persuaded (impressed, enchanted, immersed)",persuaded
_8hk6XVNr_Y,25,"Persuaded (impressed, enchanted, immersed)",persuaded
785YQKmgiTo,25,"Persuaded (impressed, enchanted, immersed)",persuaded
Kx48dmDB28U,25,"Persuaded (impressed, enchanted, immersed)",persuaded
fyakMTYNtns,25,"Persuaded (impressed, enchanted, immersed)",persuaded
dac6BZCv258,25,"Persuaded (impressed, enchanted, immersed)",persuaded
brvGSr_BfQw,25,"Persuaded (impressed, enchanted, immersed)",persuaded
4FLEzXhWQ6g,25,"Persuaded (impressed, enchanted, immersed)",persuaded
9Qyb0fK6RJM,25,"Persuaded (impressed, enchanted, immersed)",persuaded
P0N5JcFqx4M,25,"Persuaded (impressed, enchanted, immersed)",persuaded
N55Xcid1eWg,25,"Persuaded (impressed, enchanted, immersed)",persuaded
x-2uWj8yv0M,25,"Persuaded (impressed, enchanted, immersed)",persuaded
N6Ns-SpRQmU,25,"Persuaded (impressed, enchanted, immersed)",persuaded
QdwsaqwfK8s,25,"Persuaded (impressed, enchanted, immersed)",persuaded
VueSBzrIh1o,25,"Persuaded (impressed, enchanted, immersed)",persuaded
_AQl4lUrov0,25,"Persuaded (impressed, enchanted, immersed)",persuaded
rFdhGh8eG3U,25,"Persuaded (impressed, enchanted, immersed)",persuaded
STVn3BmZXw0,25,"Persuaded (impressed, enchanted, immersed)",persuaded
sIgv3tTYYqQ,25,"Persuaded (impressed, enchanted, immersed)",persuaded
8mnFRw-6mUo,25,"Persuaded (impressed, enchanted, immersed)",persuaded
